"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",3,19128
"2",2," Guten Morgen, liebe Kolleginnen und Kollegen! Bitte nehmen Sie Platz.","","","01",3,19128
"3",3," Die Sitzung ist eröffnet.","","","02",3,19128
"4",4,"Vor Eintritt in die Tagesordnung habe ich Ihnen mitzuteilen, dass der Ältestenrat sich in seiner gestrigen Sitzung darauf verständigt hat, wie üblich während der Haushaltsberatungen ab dem 26.","","","03",3,19128
"5",5," November keine Befragung der Bundesregierung, keine Fragestunde und auch keine Aktuellen Stunden durchzuführen.","","","04",3,19128
"6",6," Als Präsenztage sind die Tage von Montag, 25.","","","05",3,19128
"7",7," November 2019, bis Freitag, 29.","","","06",3,19128
"8",8," November 2019, festgelegt worden.","","","07",3,19128
"9",9," Sind Sie damit einverstanden? — Dann verfahren wir so.","","","08",3,19128
"10",10,"Ich rufe die Tagesordnungspunkte 25 a bis 25 j sowie die Zusatzpunkte 14 bis 16 auf:","","","09",3,19128
"11",11,"25 a) - Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und SPD eingebrachten Entwurfs eines Gesetzes zur Einführung eines Bundes-Klimaschutzgesetzes und zur Änderung weiterer VorschriftenDrucksache 19/14337— Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Einführung eines Bundes-Klimaschutzgesetzes und zur Änderung weiterer VorschriftenDrucksachen 19/14948, 19/15079Beschlussempfehlung und Bericht des Ausschusses für Umwelt, Naturschutz und nukleare SicherheitDrucksachen 19/15128, 19/15230b) Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Umwelt, Naturschutz und nukleare Sicherheit— zu dem Antrag der Abgeordneten Dr.","","","10",3,19128
"12",12," Lukas Köhler, Frank Sitta, Dr.","","","11",3,19128
"13",13," Jens9.","","","12",3,19128
"14",14,"00 Uhr c)Brandenburg, weiterer Abgeordneter und der Fraktion der FDPKlimaschutz mit Vernunft — Durch Marktanreize zur Klimaneutralitätzu dem Antrag der Abgeordneten Annalena Baerbock, Lisa Badum, Oliver Krischer, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNENKlimabilanz in Gesetzesfolgenabschätzung aufnehmen und CO,-Bremse einführenzu dem Antrag der Abgeordneten Lisa Badum, Dr.","","","13",3,19128
"15",15," Julia Verlinden, Stephan Kühn, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNENHandeln jetzt —- Auf dem Weg zum klimaneutralen Deutschlandzu der Unterrichtung durch die BundesregierungKlimaschutzprogramm 2030 der Bundesregierung zur Umsetzung des Klimaschutzplans 2050Drucksache 19/13900Drucksachen 19/14344, 19/11153, 19/ 13538, 19/13900, 19/15128, 19/15230Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und SPD eingebrachten Entwurfs eines Gesetzes zur Umsetzung des Klimaschutzprogramms 2030 im SteuerrechtDrucksache 19/14338Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Umsetzung des Kli maschutzprogramms 2030 im SteuerrechtDrucksachen 19/14937, 19/15080Präsident Dr.","","","14",3,19128
"16",16," Wolfgang Schäubled)© ~Beschlussempfehlung und Bericht des FinanzausschussesDrucksachen 19/15125, 19/15229— Bericht des Haushaltsausschusses gemäß § 96 der GeschäftsordnungDrucksache 19/15157— Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und SPD eingebrachten Entwurfs eines Gesetzes zur Änderung des LuftverkehrsteuergesetzesDrucksache 19/14339— Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Änderung des LuftverkehrsteuergesetzesDrucksachen 19/14938, 19/15083Beschlussempfehlung und Bericht des FinanzausschussesDrucksachen 19/15126, 19/15239— Bericht des Haushaltsausschusses gemäß $ 96 der GeschäftsordnungDrucksache 19/15156Beratung der Beschlussempfehlung und des Berichts des Finanzausschusses zu dem Antrag der Abgeordneten Stefan Schmidt, Daniela Wagner, Stephan Kühn, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNENUmweltfreundliche Mobilität fördern Luftverkehr gerecht besteuern und Subventionierung beendenDrucksachen 1913078, 1915126, 19/ 15239— Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und SPD eingebrachten Entwurfs eines Gesetzes über einen nationalen Zertifikatehandel für BrennstoffemissionenDrucksache 19/14746— Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes über einen nationalen Zertifikatehandel für BrennstoffemissionenDrucksachen 19/14949, 19/15081>Beschlussempfehlung und Bericht des Ausschusses für Umwelt, Naturschutz und nukleare SicherheitDrucksachen 19/15127, 19/15197 ZP 14ZP 15oe —g) Beratung der Beschlussempfehlung und des Berichts des Ausschusses ftir Umwelt, Naturschutz und nukleare Sicherheit zu dem Antrag der Abgeordneten Dr.","","","15",3,19128
