"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",97,19094
"2",2,"Die Zeit ist eigentlich um; aber natürlich darf Frau Konrad noch ihre zweite Nachfrage stellen.","","","01",97,19094
"3",3,"Carina Konrad:","","","02",97,19094
"4",4,"Vielen Dank.","","","03",97,19094
"5",5," — Die landwirtschaftliche Sozialversicherung bewertet diese Schutzmaßnahme, dieses Tragen der Schutzanzüge aus arbeitsmedizinischer Sicht als sehr, sehr kritisch.","","","04",97,19094
"6",6," Ist Ihnen die Stellungnahme der LSV bewusst? Wie sieht es denn nach Ihrer Theorie bei Menschen aus, die im Weinberg unterwegs sind, wie Wanderern, Touristen, aber auch Jägern, die natürlich nicht ferngehalten werden sollen? Wir wollen ja nicht zu den Methoden aus dem Allgäu greifen, wo Weiden gesperrt werden, weil Tierhalter verurteilt werden.","","","05",97,19094
"7",7," Wie sind diese haftungsrechtlichen Fragen in diesem Zusammenhang zu bewerten? Sie wissen, das betrifft sowohl konventionell als auch ökologisch wirtschaftende Winzer gleichermaBen.","","","06",97,19094
"8",8,"Michael Stübgen, Parl.","","","07",97,19094
"9",9," Staatssekretär bei der Bundesministerin für Ernährung und Landwirtschaft:","","","08",97,19094
"10",10,"Also, ökologische Winzer benutzen zwar Kupfer als Pflanzenschutzmittel, aber nicht diese Mittel, die hier infrage stehen.","","","09",97,19094
"11",11," Ich wollte nur darauf hinweisen.","","","10",97,19094
"12",12," Aber Kupfer ist auch ein Pflanzenschutzmittel mit erheblichen Nebenwirkungen, da es ein Schwermetall ist.","","","11",97,19094
"13",13," Das ist in der Tat einer der Zielkonflikte, in dem wir stehen.","","","12",97,19094
"14",14," Einerseits geht es um den größtmöglichen Gesundheitsschutz der Landwirte, der Anwender.","","","13",97,19094
"15",15," Ich glaube, darin stimmen wir überein.","","","14",97,19094
"16",16," Andererseits geht es darum, dass es auch praktikabel anwendbar ist; Sie haben gerade erwähnt, dass es bei der Arbeitsausführung zu besonderen Belastungen kommt.","","","15",97,19094
"17",17," Was wir jetzt in dem Gespräch mit den Verbänden und den Bundesländern versuchen, ist, zu einer praktikablen Regelung zu kommen, die einerseits den größtmöglichen Schutz für die Menschen vor Ort bietet, andererseits so praktikabel umsetzbar ist, dass diese monströsen Bilder von vermummten Männchen, die durch die Weinberge laufen, wenn es irgend geht, vermieden werden können.
Vizepräsident Thomas ","","","16",97,19094
